pref_code,pref_name,age_group,year,gengo,gengo_year,pop_total,pop_m,pop_f
25 ,Shiga,30_ 34,1970,Showa,45,63062,31504,31558
25 ,Shiga,35_ 39,1970,Showa,45,66797,33706,33091
25 ,Shiga,40_ 44,1970,Showa,45,64466,32988,31478
25 ,Shiga,45_ 49,1970,Showa,45,51147,22413,28734
25 ,Shiga,50_ 54,1970,Showa,45,44273,19080,25193
25 ,Shiga,55_ 59,1970,Showa,45,43049,19092,23957
25 ,Shiga,60_ 64,1970,Showa,45,38045,17763,20282
25 ,Shiga,65_ 69,1970,Showa,45,31380,14560,16820
25 ,Shiga,70_ 74,1970,Showa,45,22939,10431,12508
25 ,Shiga,75_ 79,1970,Showa,45,14057,5895,8162
25 ,Shiga,80_ 84,1970,Showa,45,7466,2702,4764
25 ,Shiga,over_85,1970,Showa,45,3423,927,2496
25 ,Shiga,total,1975,Showa,50,985621,481733,503888
25 ,Shiga,0_ 4,1975,Showa,50,90818,46637,44181
25 ,Shiga,5_ 9,1975,Showa,50,76606,39218,37388
25 ,Shiga,10_ 14,1975,Showa,50,70891,36273,34618
25 ,Shiga,15_ 19,1975,Showa,50,70687,34470,36217
25 ,Shiga,20_ 24,1975,Showa,50,76121,37774,38347
25 ,Shiga,25_ 29,1975,Showa,50,91205,45850,45355
25 ,Shiga,30_ 34,1975,Showa,50,76619,38980,37639
25 ,Shiga,35_ 39,1975,Showa,50,68015,34432,33583
25 ,Shiga,40_ 44,1975,Showa,50,69332,35167,34165
25 ,Shiga,45_ 49,1975,Showa,50,66243,33836,32407
25 ,Shiga,50_ 54,1975,Showa,50,51053,22314,28739
25 ,Shiga,55_ 59,1975,Showa,50,43618,18743,24875
25 ,Shiga,60_ 64,1975,Showa,50,42266,18499,23767
25 ,Shiga,65_ 69,1975,Showa,50,35221,15962,19259
25 ,Shiga,70_ 74,1975,Showa,50,26827,11826,15001
25 ,Shiga,75_ 79,1975,Showa,50,17116,7196,9920
25 ,Shiga,80_ 84,1975,Showa,50,8529,3186,5343
25 ,Shiga,over_85,1975,Showa,50,4244,1243,3001
25 ,Shiga,total,1980,Showa,55,1079898,529208,550690
25 ,Shiga,0_ 4,1980,Showa,55,86794,44580,42214
25 ,Shiga,5_ 9,1980,Showa,55,97866,50197,47669
25 ,Shiga,10_ 14,1980,Showa,55,81077,41429,39648
25 ,Shiga,15_ 19,1980,Showa,55,73074,36500,36574
25 ,Shiga,20_ 24,1980,Showa,55,67245,32774,34471
25 ,Shiga,25_ 29,1980,Showa,55,80928,40350,40578
25 ,Shiga,30_ 34,1980,Showa,55,98907,49787,49120
25 ,Shiga,35_ 39,1980,Showa,55,82742,42266,40476
25 ,Shiga,40_ 44,1980,Showa,55,71351,36267,35084
25 ,Shiga,45_ 49,1980,Showa,55,70785,35985,34800
25 ,Shiga,50_ 54,1980,Showa,55,66932,33951,32981
25 ,Shiga,55_ 59,1980,Showa,55,51231,22183,29048
25 ,Shiga,60_ 64,1980,Showa,55,42620,17980,24640
25 ,Shiga,65_ 69,1980,Showa,55,39834,16982,22852
25 ,Shiga,70_ 74,1980,Showa,55,31058,13484,17574
25 ,Shiga,75_ 79,1980,Showa,55,20979,8600,12379
25 ,Shiga,80_ 84,1980,Showa,55,11039,4163,6876
25 ,Shiga,over_85,1980,Showa,55,5335,1666,3669
25 ,Shiga,total,1985,Showa,60,1155844,568735,587109
25 ,Shiga,0_ 4,1985,Showa,60,78441,40456,37985
25 ,Shiga,5_ 9,1985,Showa,60,90601,46432,44169
25 ,Shiga,10_ 14,1985,Showa,60,101288,51960,49328
25 ,Shiga,15_ 19,1985,Showa,60,82972,42036,40936
25 ,Shiga,20_ 24,1985,Showa,60,71271,35204,36067
25 ,Shiga,25_ 29,1985,Showa,60,72004,35848,36156
25 ,Shiga,30_ 34,1985,Showa,60,85094,42646,42448
25 ,Shiga,35_ 39,1985,Showa,60,103321,52152,51169
25 ,Shiga,40_ 44,1985,Showa,60,85393,43888,41505
25 ,Shiga,45_ 49,1985,Showa,60,72365,36976,35389
25 ,Shiga,50_ 54,1985,Showa,60,70990,35921,35069
25 ,Shiga,55_ 59,1985,Showa,60,66829,33635,33194
25 ,Shiga,60_ 64,1985,Showa,60,50456,21596,28860
25 ,Shiga,65_ 69,1985,Showa,60,40715,16773,23942
25 ,Shiga,70_ 74,1985,Showa,60,36267,14890,21377
25 ,Shiga,75_ 79,1985,Showa,60,25697,10523,15174
25 ,Shiga,80_ 84,1985,Showa,60,14460,5323,9137
25 ,Shiga,over_85,1985,Showa,60,7518,2369,5149
25 ,Shiga,total,1990,Heisei,2,1222411,601082,621329
25 ,Shiga,0_ 4,1990,Heisei,2,72997,37446,35551
25 ,Shiga,5_ 9,1990,Heisei,2,82828,42748,40080
25 ,Shiga,10_ 14,1990,Heisei,2,93433,47828,45605
25 ,Shiga,15_ 19,1990,Heisei,2,100615,50943,49672
25 ,Shiga,20_ 24,1990,Heisei,2,78929,39124,39805
25 ,Shiga,25_ 29,1990,Heisei,2,76656,38162,38494
25 ,Shiga,30_ 34,1990,Heisei,2,76990,38126,38864
25 ,Shiga,35_ 39,1990,Heisei,2,89518,44964,44554
25 ,Shiga,40_ 44,1990,Heisei,2,106224,53844,52380
25 ,Shiga,45_ 49,1990,Heisei,2,86103,44266,41837
25 ,Shiga,50_ 54,1990,Heisei,2,72577,36789,35788
25 ,Shiga,55_ 59,1990,Heisei,2,70759,35422,35337
25 ,Shiga,60_ 64,1990,Heisei,2,65861,32753,33108
25 ,Shiga,65_ 69,1990,Heisei,2,48602,20373,28229
25 ,Shiga,70_ 74,1990,Heisei,2,37771,14911,22860
25 ,Shiga,75_ 79,1990,Heisei,2,31140,11974,19166
25 ,Shiga,80_ 84,1990,Heisei,2,18797,6954,11843
25 ,Shiga,over_85,1990,Heisei,2,10834,3289,7545
25 ,Shiga,total,1995,Heisei,7,1287005,634648,652357
25 ,Shiga,0_ 4,1995,Heisei,7,68686,35049,33637
25 ,Shiga,5_ 9,1995,Heisei,7,76976,39532,37444
25 ,Shiga,10_ 14,1995,Heisei,7,85360,44048,41312
25 ,Shiga,15_ 19,1995,Heisei,7,93178,47428,45750
25 ,Shiga,20_ 24,1995,Heisei,7,100766,51260,49506
25 ,Shiga,25_ 29,1995,Heisei,7,86504,43913,42591
25 ,Shiga,30_ 34,1995,Heisei,7,82486,41116,41370
25 ,Shiga,35_ 39,1995,Heisei,7,81596,40606,40990
25 ,Shiga,40_ 44,1995,Heisei,7,92644,46792,45852
25 ,Shiga,45_ 49,1995,Heisei,7,108092,54973,53119
25 ,Shiga,50_ 54,1995,Heisei,7,86797,44523,42274
25 ,Shiga,55_ 59,1995,Heisei,7,72705,36666,36039
25 ,Shiga,60_ 64,1995,Heisei,7,69687,34381,35306
25 ,Shiga,65_ 69,1995,Heisei,7,63354,30776,32578
25 ,Shiga,70_ 74,1995,Heisei,7,45739,18449,27290
25 ,Shiga,75_ 79,1995,Heisei,7,33103,12176,20927
25 ,Shiga,80_ 84,1995,Heisei,7,23718,8207,15511
25 ,Shiga,over_85,1995,Heisei,7,15462,4648,10814
25 ,Shiga,total,2000,Heisei,12,1342832,663432,679400
25 ,Shiga,0_ 4,2000,Heisei,12,70788,36370,34418
25 ,Shiga,5_ 9,2000,Heisei,12,70881,36252,34629
25 ,Shiga,10_ 14,2000,Heisei,12,78403,40316,38087
25 ,Shiga,15_ 19,2000,Heisei,12,85772,44113,41659
25 ,Shiga,20_ 24,2000,Heisei,12,95637,49610,46027
25 ,Shiga,25_ 29,2000,Heisei,12,105107,53874,51233
25 ,Shiga,30_ 34,2000,Heisei,12,90800,45918,44882
25 ,Shiga,35_ 39,2000,Heisei,12,86184,43088,43096
25 ,Shiga,40_ 44,2000,Heisei,12,83646,41719,41927
25 ,Shiga,45_ 49,2000,Heisei,12,93389,47162,46227
25 ,Shiga,50_ 54,2000,Heisei,12,107765,54532,53233
25 ,Shiga,55_ 59,2000,Heisei,12,86419,43823,42596
25 ,Shiga,60_ 64,2000,Heisei,12,71910,35823,36087
25 ,Shiga,65_ 69,2000,Heisei,12,67144,32394,34750
25 ,Shiga,70_ 74,2000,Heisei,12,58834,27570,31264
25 ,Shiga,75_ 79,2000,Heisei,12,40827,15527,25300
25 ,Shiga,80_ 84,2000,Heisei,12,26427,8723,17704
25 ,Shiga,over_85,2000,Heisei,12,22320,6214,16106
25 ,Shiga,total,2005,Heisei,17,1380361,681474,698887
25 ,Shiga,0_ 4,2005,Heisei,17,69443,35808,33635
25 ,Shiga,5_ 9,2005,Heisei,17,72297,37134,35163
25 ,Shiga,10_ 14,2005,Heisei,17,71407,36522,34885
25 ,Shiga,15_ 19,2005,Heisei,17,79346,41242,38104
25 ,Shiga,20_ 24,2005,Heisei,17,87432,46138,41294
25 ,Shiga,25_ 29,2005,Heisei,17,93516,47593,45923
25 ,Shiga,30_ 34,2005,Heisei,17,108391,55312,53079
25 ,Shiga,35_ 39,2005,Heisei,17,92922,46927,45995
25 ,Shiga,40_ 44,2005,Heisei,17,87211,43663,43548
25 ,Shiga,45_ 49,2005,Heisei,17,83122,41229,41893
25 ,Shiga,50_ 54,2005,Heisei,17,92614,46479,46135
25 ,Shiga,55_ 59,2005,Heisei,17,106688,53549,53139
25 ,Shiga,60_ 64,2005,Heisei,17,85330,42732,42598
25 ,Shiga,65_ 69,2005,Heisei,17,69422,33958,35464
25 ,Shiga,70_ 74,2005,Heisei,17,63308,29620,33688
25 ,Shiga,75_ 79,2005,Heisei,17,52868,23461,29407
25 ,Shiga,80_ 84,2005,Heisei,17,33865,11622,22243
25 ,Shiga,over_85,2005,Heisei,17,29955,7662,22293
25 ,Shiga,total,2010,Heisei,22,1410777,696769,714008
25 ,Shiga,0_ 4,2010,Heisei,22,67249,34582,32667
25 ,Shiga,5_ 9,2010,Heisei,22,70864,36506,34358
25 ,Shiga,10_ 14,2010,Heisei,22,72640,37408,35232
25 ,Shiga,15_ 19,2010,Heisei,22,72773,37684,35089
25 ,Shiga,20_ 24,2010,Heisei,22,79444,42151,37293
25 ,Shiga,25_ 29,2010,Heisei,22,81558,41615,39943
25 ,Shiga,30_ 34,2010,Heisei,22,94775,47724,47051
25 ,Shiga,35_ 39,2010,Heisei,22,110127,55963,54164
25 ,Shiga,40_ 44,2010,Heisei,22,93607,47134,46473
25 ,Shiga,45_ 49,2010,Heisei,22,86676,43229,43447
25 ,Shiga,50_ 54,2010,Heisei,22,82261,40604,41657
25 ,Shiga,55_ 59,2010,Heisei,22,91395,45597,45798
25 ,Shiga,60_ 64,2010,Heisei,22,104967,52164,52803
25 ,Shiga,65_ 69,2010,Heisei,22,82658,40685,41973
25 ,Shiga,70_ 74,2010,Heisei,22,65841,31336,34505
25 ,Shiga,75_ 79,2010,Heisei,22,57447,25639,31808
25 ,Shiga,80_ 84,2010,Heisei,22,43990,17882,26108
25 ,Shiga,over_85,2010,Heisei,22,38852,10140,28712
25 ,Shiga,total,2015,Heisei,27,1412916,696941,715975
25 ,Shiga,0_ 4,2015,Heisei,27,64090,32824,31266
25 ,Shiga,5_ 9,2015,Heisei,27,68179,35101,33078
25 ,Shiga,10_ 14,2015,Heisei,27,71181,36663,34518
25 ,Shiga,15_ 19,2015,Heisei,27,74153,38307,35846
25 ,Shiga,20_ 24,2015,Heisei,27,71473,37554,33919
25 ,Shiga,25_ 29,2015,Heisei,27,74245,38641,35604
25 ,Shiga,30_ 34,2015,Heisei,27,82397,42007,40390
25 ,Shiga,35_ 39,2015,Heisei,27,95821,48127,47694
25 ,Shiga,40_ 44,2015,Heisei,27,110373,55957,54416
25 ,Shiga,45_ 49,2015,Heisei,27,93054,46688,46366
25 ,Shiga,50_ 54,2015,Heisei,27,85639,42589,43050
25 ,Shiga,55_ 59,2015,Heisei,27,81004,39932,41072
25 ,Shiga,60_ 64,2015,Heisei,27,89561,44277,45284
25 ,Shiga,65_ 69,2015,Heisei,27,101609,49829,51780
25 ,Shiga,70_ 74,2015,Heisei,27,77928,37605,40323
25 ,Shiga,75_ 79,2015,Heisei,27,59906,27497,32409
25 ,Shiga,80_ 84,2015,Heisei,27,48389,20071,28318
25 ,Shiga,over_85,2015,Heisei,27,50045,15118,34927
26 ,Kyoto,total,1920,Taisho,9,1287147,650780,636367
26 ,Kyoto,0_ 4,1920,Taisho,9,145308,73266,72042
26 ,Kyoto,5_ 9,1920,Taisho,9,140127,70980,69147
26 ,Kyoto,10_ 14,1920,Taisho,9,139909,71088,68821
26 ,Kyoto,15_ 19,1920,Taisho,9,139217,71469,67748
26 ,Kyoto,20_ 24,1920,Taisho,9,118540,62402,56138
26 ,Kyoto,25_ 29,1920,Taisho,9,96906,51080,45826
26 ,Kyoto,30_ 34,1920,Taisho,9,84641,43858,40783
26 ,Kyoto,35_ 39,1920,Taisho,9,82039,41889,40150
26 ,Kyoto,40_ 44,1920,Taisho,9,79937,41239,38698
26 ,Kyoto,45_ 49,1920,Taisho,9,63373,32497,30876
26 ,Kyoto,50_ 54,1920,Taisho,9,52583,26591,25992
26 ,Kyoto,55_ 59,1920,Taisho,9,41987,20600,21387
26 ,Kyoto,60_ 64,1920,Taisho,9,37720,17691,20029
26 ,Kyoto,65_ 69,1920,Taisho,9,29799,13268,16531
26 ,Kyoto,70_ 74,1920,Taisho,9,19407,7715,11692
26 ,Kyoto,75_ 79,1920,Taisho,9,10311,3587,6724
26 ,Kyoto,over_80,1920,Taisho,9,5343,1560,3783
26 ,Kyoto,total,1925,Taisho,14,1406382,717464,688918
26 ,Kyoto,0_ 4,1925,Taisho,14,164958,83312,81646
26 ,Kyoto,5_ 9,1925,Taisho,14,135581,68627,66954
26 ,Kyoto,10_ 14,1925,Taisho,14,149409,76182,73227
26 ,Kyoto,15_ 19,1925,Taisho,14,166951,87410,79541
26 ,Kyoto,20_ 24,1925,Taisho,14,141511,75389,66122
26 ,Kyoto,25_ 29,1925,Taisho,14,113161,60447,52714
26 ,Kyoto,30_ 34,1925,Taisho,14,91648,48517,43131
26 ,Kyoto,35_ 39,1925,Taisho,14,81387,42587,38800
26 ,Kyoto,40_ 44,1925,Taisho,14,77916,39914,38002
26 ,Kyoto,45_ 49,1925,Taisho,14,75761,38786,36975
26 ,Kyoto,50_ 54,1925,Taisho,14,58528,29546,28982
26 ,Kyoto,55_ 59,1925,Taisho,14,46974,23124,23850
26 ,Kyoto,60_ 64,1925,Taisho,14,35591,16697,18894
26 ,Kyoto,65_ 69,1925,Taisho,14,29003,12776,16227
26 ,Kyoto,70_ 74,1925,Taisho,14,20752,8536,12216
26 ,Kyoto,75_ 79,1925,Taisho,14,11149,3861,7288
26 ,Kyoto,80_ 84,1925,Taisho,14,4614,1343,3271
26 ,Kyoto,over_85,1925,Taisho,14,1488,410,1078
26 ,Kyoto,total,1930,Showa,5,1552832,792420,760412
26 ,Kyoto,0_ 4,1930,Showa,5,186616,94080,92536
26 ,Kyoto,5_ 9,1930,Showa,5,155658,78792,76866
26 ,Kyoto,10_ 14,1930,Showa,5,144762,74219,70543
26 ,Kyoto,15_ 19,1930,Showa,5,185751,95575,90176
26 ,Kyoto,20_ 24,1930,Showa,5,165385,87514,77871
26 ,Kyoto,25_ 29,1930,Showa,5,132384,70592,61792
26 ,Kyoto,30_ 34,1930,Showa,5,108782,58251,50531
26 ,Kyoto,35_ 39,1930,Showa,5,89009,47384,41625
26 ,Kyoto,40_ 44,1930,Showa,5,78350,40804,37546
26 ,Kyoto,45_ 49,1930,Showa,5,73925,37426,36499
26 ,Kyoto,50_ 54,1930,Showa,5,70574,35499,35075
26 ,Kyoto,55_ 59,1930,Showa,5,53340,26180,27160
26 ,Kyoto,60_ 64,1930,Showa,5,40611,19226,21385
26 ,Kyoto,65_ 69,1930,Showa,5,28213,12349,15864
26 ,Kyoto,70_ 74,1930,Showa,5,20466,8200,12266
26 ,Kyoto,75_ 79,1930,Showa,5,12036,4397,7639
26 ,Kyoto,over_80,1930,Showa,5,6970,1932,5038
26 ,Kyoto,total,1935,Showa,10,1702508,862998,839510
26 ,Kyoto,0_ 4,1935,Showa,10,199605,101261,98344
26 ,Kyoto,5_ 9,1935,Showa,10,177336,89551,87785
26 ,Kyoto,10_ 14,1935,Showa,10,167935,84929,83006
26 ,Kyoto,15_ 19,1935,Showa,10,190477,96657,93820
26 ,Kyoto,20_ 24,1935,Showa,10,180859,92235,88624
26 ,Kyoto,25_ 29,1935,Showa,10,150762,79644,71118
26 ,Kyoto,30_ 34,1935,Showa,10,123277,65320,57957
26 ,Kyoto,35_ 39,1935,Showa,10,102861,54859,48002
26 ,Kyoto,40_ 44,1935,Showa,10,84102,44466,39636
26 ,Kyoto,45_ 49,1935,Showa,10,74032,38071,35961
26 ,Kyoto,50_ 54,1935,Showa,10,68723,34229,34494
26 ,Kyoto,55_ 59,1935,Showa,10,64093,31190,32903
26 ,Kyoto,60_ 64,1935,Showa,10,46114,21638,24476
26 ,Kyoto,65_ 69,1935,Showa,10,32382,14435,17947
26 ,Kyoto,70_ 74,1935,Showa,10,20159,8107,12052
26 ,Kyoto,75_ 79,1935,Showa,10,12156,4249,7907
26 ,Kyoto,over_80,1935,Showa,10,7635,2157,5478
26 ,Kyoto,total,1940,Showa,15,1729356,863055,866301
26 ,Kyoto,0_ 4,1940,Showa,15,193632,98269,95363
26 ,Kyoto,5_ 9,1940,Showa,15,185653,94086,91567
26 ,Kyoto,10_ 14,1940,Showa,15,178212,89828,88384
26 ,Kyoto,15_ 19,1940,Showa,15,185441,91799,93642
26 ,Kyoto,20_ 24,1940,Showa,15,155732,76151,79581
26 ,Kyoto,25_ 29,1940,Showa,15,148472,73591,74881
26 ,Kyoto,30_ 34,1940,Showa,15,132631,68322,64309
26 ,Kyoto,35_ 39,1940,Showa,15,113224,58844,54380
26 ,Kyoto,40_ 44,1940,Showa,15,95031,50053,44978
26 ,Kyoto,45_ 49,1940,Showa,15,77826,40502,37324
26 ,Kyoto,50_ 54,1940,Showa,15,68194,34534,33660
26 ,Kyoto,55_ 59,1940,Showa,15,61545,29841,31704
26 ,Kyoto,60_ 64,1940,Showa,15,54597,25394,29203
26 ,Kyoto,65_ 69,1940,Showa,15,36631,16135,20496
26 ,Kyoto,70_ 74,1940,Showa,15,23121,9431,13690
26 ,Kyoto,75_ 79,1940,Showa,15,11811,4158,7653
26 ,Kyoto,80_ 84,1940,Showa,15,5396,1600,3796
26 ,Kyoto,over_85,1940,Showa,15,2203,514,1689
26 ,Kyoto,total,1945,Showa,20,1603796,752494,851302
26 ,Kyoto,1_ 5,1945,Showa,20,188303,95359,92944
26 ,Kyoto,6_ 10,1945,Showa,20,170187,85966,84221
26 ,Kyoto,11_ 15,1945,Showa,20,177166,89899,87267
26 ,Kyoto,16_ 20,1945,Showa,20,167126,82388,84738
26 ,Kyoto,21_ 25,1945,Showa,20,123716,48096,75620
26 ,Kyoto,26_ 30,1945,Showa,20,100618,36009,64609
26 ,Kyoto,31_ 35,1945,Showa,20,107902,42984,64918
26 ,Kyoto,36_ 40,1945,Showa,20,110433,51133,59300
26 ,Kyoto,41_ 45,1945,Showa,20,102678,51476,51202
26 ,Kyoto,46_ 50,1945,Showa,20,89428,46233,43195
26 ,Kyoto,51_ 55,1945,Showa,20,72223,37023,35200
26 ,Kyoto,56_ 60,1945,Showa,20,61465,30189,31276
26 ,Kyoto,61_ 65,1945,Showa,20,50276,23169,27107
26 ,Kyoto,66_ 70,1945,Showa,20,40548,17341,23207
26 ,Kyoto,71_ 75,1945,Showa,20,24329,9576,14753
26 ,Kyoto,76_ 80,1945,Showa,20,11532,4009,7523
26 ,Kyoto,81_ 85,1945,Showa,20,4382,1293,3089
26 ,Kyoto,86以上,1945,Showa,20,1484,351,1133
26 ,Kyoto,total,1950,Showa,25,1832934,891616,941318
26 ,Kyoto,0_ 4,1950,Showa,25,225053,115223,109830
26 ,Kyoto,5_ 9,1950,Showa,25,195789,99224,96565
26 ,Kyoto,10_ 14,1950,Showa,25,172640,87451,85189
26 ,Kyoto,15_ 19,1950,Showa,25,184431,93251,91180
26 ,Kyoto,20_ 24,1950,Showa,25,176614,90543,86071
26 ,Kyoto,25_ 29,1950,Showa,25,134811,59488,75323
26 ,Kyoto,30_ 34,1950,Showa,25,115739,50101,65638
26 ,Kyoto,35_ 39,1950,Showa,25,120717,54805,65912
26 ,Kyoto,40_ 44,1950,Showa,25,112621,54935,57686
26 ,Kyoto,45_ 49,1950,Showa,25,99075,49612,49463
26 ,Kyoto,50_ 54,1950,Showa,25,82078,41516,40562
26 ,Kyoto,55_ 59,1950,Showa,25,66036,32850,33186
26 ,Kyoto,60_ 64,1950,Showa,25,53416,25107,28309
26 ,Kyoto,65_ 69,1950,Showa,25,41190,17931,23259
26 ,Kyoto,70_ 74,1950,Showa,25,30042,11982,18060
26 ,Kyoto,75_ 79,1950,Showa,25,15198,5411,9787
26 ,Kyoto,over_80,1950,Showa,25,7399,2145,5254
26 ,Kyoto,total,1955,Showa,30,1935161,944278,990883
26 ,Kyoto,0_ 4,1955,Showa,30,156577,80169,76408
26 ,Kyoto,5_ 9,1955,Showa,30,220655,112946,107709
26 ,Kyoto,10_ 14,1955,Showa,30,194678,98613,96065
26 ,Kyoto,15_ 19,1955,Showa,30,190919,97379,93540
26 ,Kyoto,20_ 24,1955,Showa,30,197113,102251,94862
26 ,Kyoto,25_ 29,1955,Showa,30,164911,82091,82820
26 ,Kyoto,30_ 34,1955,Showa,30,129325,56788,72537
26 ,Kyoto,35_ 39,1955,Showa,30,111469,47735,63734
26 ,Kyoto,40_ 44,1955,Showa,30,117270,52946,64324
26 ,Kyoto,45_ 49,1955,Showa,30,109192,53115,56077
26 ,Kyoto,50_ 54,1955,Showa,30,94733,47051,47682
26 ,Kyoto,55_ 59,1955,Showa,30,77523,38798,38725
26 ,Kyoto,60_ 64,1955,Showa,30,59750,29160,30590
26 ,Kyoto,65_ 69,1955,Showa,30,45673,20810,24863
26 ,Kyoto,70_ 74,1955,Showa,30,32840,13382,19458
26 ,Kyoto,75_ 79,1955,Showa,30,21052,7674,13378
26 ,Kyoto,80_ 84,1955,Showa,30,8572,2649,5923
26 ,Kyoto,over_85,1955,Showa,30,2880,709,2171
26 ,Kyoto,total,1960,Showa,35,1993403,973040,1020363
26 ,Kyoto,0_ 4,1960,Showa,35,138647,71326,67321
26 ,Kyoto,5_ 9,1960,Showa,35,153604,78630,74974
26 ,Kyoto,10_ 14,1960,Showa,35,218270,111700,106570
26 ,Kyoto,15_ 19,1960,Showa,35,216927,109208,107719
26 ,Kyoto,20_ 24,1960,Showa,35,197002,102600,94402
26 ,Kyoto,25_ 29,1960,Showa,35,176174,88757,87417
26 ,Kyoto,30_ 34,1960,Showa,35,156008,77330,78678
26 ,Kyoto,35_ 39,1960,Showa,35,124222,54068,70154
26 ,Kyoto,40_ 44,1960,Showa,35,107825,45796,62029
26 ,Kyoto,45_ 49,1960,Showa,35,113554,51011,62543
26 ,Kyoto,50_ 54,1960,Showa,35,104800,50654,54146
26 ,Kyoto,55_ 59,1960,Showa,35,89106,43735,45371
26 ,Kyoto,60_ 64,1960,Showa,35,70823,34888,35935
26 ,Kyoto,65_ 69,1960,Showa,35,51611,24452,27159
26 ,Kyoto,70_ 74,1960,Showa,35,36542,15730,20812
26 ,Kyoto,75_ 79,1960,Showa,35,22532,8403,14129
26 ,Kyoto,80_ 84,1960,Showa,35,11637,3695,7942
26 ,Kyoto,over_85,1960,Showa,35,4119,1057,3062
26 ,Kyoto,total,1965,Showa,40,2102808,1028073,1074735
26 ,Kyoto,0_ 4,1965,Showa,40,159729,81481,78248
26 ,Kyoto,5_ 9,1965,Showa,40,137842,70572,67270
26 ,Kyoto,10_ 14,1965,Showa,40,153614,78222,75392
26 ,Kyoto,15_ 19,1965,Showa,40,249196,126406,122790
26 ,Kyoto,20_ 24,1965,Showa,40,229301,119007,110294
26 ,Kyoto,25_ 29,1965,Showa,40,180049,90768,89281
26 ,Kyoto,30_ 34,1965,Showa,40,172047,86567,85480
26 ,Kyoto,35_ 39,1965,Showa,40,153506,75939,77567
26 ,Kyoto,40_ 44,1965,Showa,40,121989,53023,68966
26 ,Kyoto,45_ 49,1965,Showa,40,105668,44673,60995
26 ,Kyoto,50_ 54,1965,Showa,40,109841,49083,60758
26 ,Kyoto,55_ 59,1965,Showa,40,99902,48042,51860
26 ,Kyoto,60_ 64,1965,Showa,40,82216,39807,42409
26 ,Kyoto,65_ 69,1965,Showa,40,62132,29771,32361
26 ,Kyoto,70_ 74,1965,Showa,40,41679,18775,22904
26 ,Kyoto,75_ 79,1965,Showa,40,25794,10305,15489
26 ,Kyoto,80_ 84,1965,Showa,40,12408,4089,8319
26 ,Kyoto,over_85,1965,Showa,40,5895,1543,4352
26 ,Kyoto,total,1970,Showa,45,2250087,1102011,1148076
26 ,Kyoto,0_ 4,1970,Showa,45,185300,94743,90557
26 ,Kyoto,5_ 9,1970,Showa,45,159933,81619,78314
26 ,Kyoto,10_ 14,1970,Showa,45,138791,71186,67605
26 ,Kyoto,15_ 19,1970,Showa,45,184688,94071,90617
26 ,Kyoto,20_ 24,1970,Showa,45,277827,145146,132681
26 ,Kyoto,25_ 29,1970,Showa,45,205589,102550,103039
26 ,Kyoto,30_ 34,1970,Showa,45,176095,88105,87990
26 ,Kyoto,35_ 39,1970,Showa,45,170099,85283,84816
26 ,Kyoto,40_ 44,1970,Showa,45,150867,74522,76345
26 ,Kyoto,45_ 49,1970,Showa,45,120586,52211,68375
26 ,Kyoto,50_ 54,1970,Showa,45,104051,43646,60405
26 ,Kyoto,55_ 59,1970,Showa,45,104982,46476,58506
26 ,Kyoto,60_ 64,1970,Showa,45,93292,44031,49261
26 ,Kyoto,65_ 69,1970,Showa,45,73448,34621,38827
26 ,Kyoto,70_ 74,1970,Showa,45,51863,23637,28226
26 ,Kyoto,75_ 79,1970,Showa,45,30413,12766,17647
26 ,Kyoto,80_ 84,1970,Showa,45,15197,5438,9759
26 ,Kyoto,over_85,1970,Showa,45,7066,1960,5106
26 ,Kyoto,total,1975,Showa,50,2424856,1190854,1234002
26 ,Kyoto,0_ 4,1975,Showa,50,214857,110172,104685
26 ,Kyoto,5_ 9,1975,Showa,50,184897,94720,90177
26 ,Kyoto,10_ 14,1975,Showa,50,160180,81795,78385
26 ,Kyoto,15_ 19,1975,Showa,50,165324,85582,79742
26 ,Kyoto,20_ 24,1975,Showa,50,221023,118614,102409
26 ,Kyoto,25_ 29,1975,Showa,50,245090,122138,122952
26 ,Kyoto,30_ 34,1975,Showa,50,202655,100610,102045
26 ,Kyoto,35_ 39,1975,Showa,50,174555,87238,87317
26 ,Kyoto,40_ 44,1975,Showa,50,168497,84416,84081
26 ,Kyoto,45_ 49,1975,Showa,50,149748,73707,76041
26 ,Kyoto,50_ 54,1975,Showa,50,118307,50762,67545
26 ,Kyoto,55_ 59,1975,Showa,50,100566,41827,58739
26 ,Kyoto,60_ 64,1975,Showa,50,100906,43918,56988
26 ,Kyoto,65_ 69,1975,Showa,50,85998,39358,46640
26 ,Kyoto,70_ 74,1975,Showa,50,63300,28413,34887
26 ,Kyoto,75_ 79,1975,Showa,50,39708,16910,22798
26 ,Kyoto,80_ 84,1975,Showa,50,19122,7265,11857
26 ,Kyoto,over_85,1975,Showa,50,9009,2704,6305
26 ,Kyoto,total,1980,Showa,55,2527330,1238365,1288965
26 ,Kyoto,0_ 4,1980,Showa,55,178281,91674,86607
26 ,Kyoto,5_ 9,1980,Showa,55,213378,109284,104094
26 ,Kyoto,10_ 14,1980,Showa,55,184289,94497,89792
26 ,Kyoto,15_ 19,1980,Showa,55,182015,93806,88209
26 ,Kyoto,20_ 24,1980,Showa,55,194837,105123,89714
26 ,Kyoto,25_ 29,1980,Showa,55,183051,91075,91976
